track_id,track_duration,track_genre_top,set_split,listens
116261,81,Experimental,training,medium
116344,188,Electronic,training,high
116345,183,Electronic,training,high
116372,248,Experimental,training,medium
116383,78,Experimental,training,high
116446,198,Folk,training,high
116447,362,Folk,training,high
116448,345,Folk,training,medium
116449,229,Folk,training,high
116451,226,Folk,training,high
116452,249,Folk,training,high
116453,558,Folk,training,high
116454,253,Folk,training,high
116455,182,Folk,training,high
116456,236,Folk,training,high
116457,445,Folk,training,high
116458,233,Folk,training,high
116464,448,Experimental,training,medium
116465,296,Experimental,training,medium
116466,199,Instrumental,training,medium
116467,189,Instrumental,training,high
116468,232,Instrumental,training,high
116487,243,Instrumental,training,high
116488,132,Instrumental,training,high
116489,186,Instrumental,training,high
116490,143,Instrumental,training,high
116491,84,Instrumental,training,high
116514,399,Experimental,validation,medium
116517,195,Experimental,validation,low
116525,575,Experimental,validation,low
116547,336,Rock,training,high
116549,280,Instrumental,training,high
116586,224,Experimental,training,high
116587,534,Experimental,training,high
116704,211,Folk,training,low
116706,171,Folk,training,low
116707,99,Folk,training,medium
116709,262,Experimental,training,high
116733,176,Instrumental,training,medium
116735,186,Instrumental,training,medium
116736,199,Instrumental,training,high
116753,314,Instrumental,training,medium
116755,146,Instrumental,training,medium
116756,206,Instrumental,training,medium
116757,208,Instrumental,training,medium
116758,248,Instrumental,training,high
116759,256,Instrumental,training,high
116760,262,Instrumental,training,high
116833,180,Rock,training,high
116868,170,Instrumental,training,high
116869,180,Instrumental,training,high
116870,213,Instrumental,training,high
116871,208,Instrumental,training,high
116872,291,Folk,training,medium
116873,250,Folk,training,low
116874,202,Folk,training,low
116876,341,Folk,training,medium
116877,234,Electronic,training,high
116878,123,Electronic,training,high
116879,174,Electronic,training,high
116880,186,Electronic,training,high
116881,244,Electronic,training,high
116882,252,Electronic,training,high
116883,271,Folk,training,medium
117057,240,Experimental,training,medium
117159,79,Instrumental,training,high
117160,60,Instrumental,training,high
117161,145,Instrumental,training,high
117169,177,Instrumental,training,high
117170,127,Instrumental,training,high
117171,155,Instrumental,training,high
117172,147,Instrumental,training,high
117173,175,Instrumental,training,high
117287,88,Electronic,training,high
117288,111,Electronic,training,high
117450,179,Rock,training,high
117472,264,Pop,training,medium
117473,197,Pop,training,low
117609,342,Instrumental,training,high
117610,248,Instrumental,training,high
117611,223,Instrumental,training,high
117612,252,Instrumental,training,high
117613,241,Instrumental,training,high
117614,219,Instrumental,training,high
117627,187,Folk,training,medium
117628,243,Folk,training,low
117629,86,Folk,training,low
117630,291,Folk,training,low
117631,181,Folk,training,low
117632,141,Folk,training,medium
117666,277,International,training,high
117667,329,International,training,medium
117668,392,International,training,high
117669,254,International,training,high
117670,485,International,training,high
117846,159,Experimental,training,low
117942,277,International,validation,low
117944,296,International,training,low
117945,269,International,training,medium
117946,104,International,training,medium
117966,476,Experimental,training,high
117967,197,Experimental,validation,low
117970,296,Experimental,training,medium
117991,120,Experimental,training,medium
118000,80,Experimental,training,low
118012,243,Experimental,training,medium
118058,341,Instrumental,training,high
118059,170,Instrumental,training,high
118060,305,Instrumental,training,high
118061,244,Instrumental,training,high
118062,210,Instrumental,training,high
118063,252,Instrumental,training,high
118068,343,Instrumental,training,high
118070,144,Electronic,validation,high
118084,252,Experimental,training,medium
118085,239,Experimental,training,medium
118087,274,Experimental,training,medium
118195,200,Experimental,training,medium
118196,191,Experimental,training,medium
118222,247,Experimental,training,medium
118223,210,Experimental,training,medium
118257,229,Experimental,training,low
118276,211,Experimental,training,high
118277,211,Experimental,training,high
118279,250,Rock,training,high
118327,445,Rock,training,high
118384,84,Rock,training,high
118478,274,Experimental,training,high
118484,217,Experimental,training,high
118489,282,Experimental,training,high
118496,405,Experimental,training,medium
118498,192,Experimental,training,high
118499,273,Experimental,training,medium
118500,290,Experimental,training,low
118502,266,Experimental,training,low
118503,297,Experimental,training,high
118504,299,Experimental,training,high
118507,225,Experimental,training,medium
118569,205,Hip-Hop,training,medium
118618,246,Instrumental,training,high
118629,281,Electronic,training,high
118670,189,Folk,training,low
118671,247,Folk,training,low
118672,103,Folk,training,low
118674,239,Folk,training,medium
118734,359,Electronic,training,high
118735,347,Folk,training,low
118738,335,Folk,training,medium
118739,207,Folk,training,low
118886,114,Folk,validation,low
118891,123,Folk,validation,low
118920,209,Electronic,training,high
118921,213,Electronic,training,high
118922,243,Electronic,training,high
118923,282,Electronic,training,high
118950,212,Instrumental,training,high
118951,302,Instrumental,training,high
118952,282,Instrumental,training,high
118953,361,Instrumental,training,high
118954,258,Instrumental,training,high
118955,145,Instrumental,training,high
118957,123,Experimental,training,low
118958,123,Experimental,training,low
118972,117,Experimental,training,medium
118986,506,Experimental,training,high
118987,323,Experimental,training,medium
118988,276,Experimental,training,medium
119025,340,Experimental,training,medium
119026,401,Experimental,training,medium
119027,372,Experimental,training,medium
119063,165,Experimental,training,low
119086,105,Experimental,training,medium
119095,165,Experimental,training,high
119097,105,Experimental,training,high
119118,109,Experimental,training,medium
119134,182,Experimental,training,low
119187,228,Pop,training,medium
119193,201,Pop,training,low
119257,271,Rock,training,high
119369,177,Experimental,training,medium
119379,186,Experimental,training,low
119413,133,Experimental,training,low
119545,355,Experimental,training,low
119569,130,Rock,training,high
119571,339,Rock,training,high
119574,312,Rock,training,high
119575,150,Experimental,training,low
119578,108,Experimental,training,medium
119579,90,Experimental,training,high
119580,396,Experimental,training,medium
119582,100,Experimental,training,low
119583,127,Experimental,training,medium
119715,584,Rock,training,high
119719,289,Folk,training,low
119725,231,Folk,training,low
119726,216,Folk,training,low
119727,478,Experimental,training,low
119745,237,Experimental,validation,medium
119893,134,Instrumental,training,high
119894,145,Instrumental,training,high
119895,232,Instrumental,training,medium
119896,248,Instrumental,training,medium
119897,204,Instrumental,training,high
119898,188,Instrumental,training,high
119899,154,Instrumental,training,high
119900,321,Instrumental,training,high
119901,261,Instrumental,training,high
119922,192,Rock,training,high
119938,161,Hip-Hop,training,high
119939,241,Hip-Hop,training,high
119940,202,Hip-Hop,training,high
119941,235,Hip-Hop,training,high
119942,164,Hip-Hop,training,high
119979,153,Hip-Hop,training,medium
119985,193,Hip-Hop,training,medium
119988,157,Hip-Hop,training,high
119991,209,Hip-Hop,training,medium
119992,216,Hip-Hop,training,medium
119993,170,Hip-Hop,training,medium
119994,135,Hip-Hop,training,high
120099,106,Pop,validation,medium
120105,203,Pop,training,high
120109,231,Pop,training,high
120111,134,Pop,training,low
120112,299,Pop,training,high
120150,330,Experimental,training,low
120160,104,Experimental,training,medium
120161,158,Experimental,training,high
120171,118,Experimental,training,medium
120172,90,Folk,training,low
120177,217,Folk,training,low
120178,128,Folk,training,medium
120179,144,Pop,training,low
120183,221,Pop,training,medium
120184,150,Pop,training,low
120188,171,Pop,training,medium
120189,173,Pop,training,low
120194,177,Pop,training,medium
120196,182,Pop,training,low
120199,90,Pop,training,low
120200,238,Pop,training,low
120201,254,Pop,validation,low
120203,167,Pop,training,high
120207,184,Pop,training,low
120208,240,Pop,training,low
120296,180,Instrumental,training,high
120297,127,Instrumental,training,high
120298,174,Instrumental,training,high
120299,126,Instrumental,training,high
120300,184,Instrumental,training,high
120302,143,Instrumental,training,high
120303,152,Instrumental,training,high
120304,155,Instrumental,training,high
120305,94,Instrumental,training,high
120306,66,Instrumental,training,high
120307,79,Instrumental,training,high
120308,66,Instrumental,training,high
120309,184,Instrumental,training,high
120310,281,Instrumental,training,high
120312,60,Instrumental,training,high
120313,184,Instrumental,training,high
120314,108,Instrumental,training,high
120315,237,Instrumental,training,high
120316,237,Instrumental,training,high
120317,158,Instrumental,training,high
120318,190,Instrumental,training,high
120319,184,Instrumental,training,high
120320,178,Instrumental,training,high
120321,180,Instrumental,training,high
120322,183,Instrumental,training,high
120323,128,Instrumental,training,high
120324,184,Instrumental,training,high
120325,205,Instrumental,training,high
120326,260,Instrumental,training,high
120327,225,Instrumental,training,high
120328,126,Instrumental,training,high
120329,127,Instrumental,training,high
120330,198,Instrumental,training,high
120331,255,Instrumental,training,high
120332,275,Instrumental,training,high
120333,174,Instrumental,training,high
120462,342,Electronic,training,high
120466,351,Electronic,training,high
120467,346,Electronic,training,high
120468,239,Electronic,training,high
120469,249,Electronic,training,high
120470,292,Electronic,training,high
120471,310,Electronic,training,high
120504,230,Instrumental,training,high
120513,233,Instrumental,validation,medium
120514,312,Instrumental,validation,high
120515,366,Instrumental,validation,high
120518,188,Rock,validation,high
120769,219,Instrumental,training,high
120770,194,Instrumental,training,high
120771,222,Instrumental,training,high
120772,224,Instrumental,training,high
120773,315,Instrumental,training,high
120774,242,Instrumental,training,high
120775,273,Instrumental,training,high
120776,231,Instrumental,training,high
